_MeanReward,Steps,_mean_obs,_min_obs,_max_obs,_std_obs,_mean_act,_min_act,_max_act,_std_act,_mean_adv,_min_adv,_max_adv,_std_adv,_mean_discrew,_min_discrew,_max_discrew,_std_discrew,_Episode,PolicyLoss,PolicyEntropy,KL,ValFuncLoss,ExplainedVarNew,ExplainedVarOld
-251.87326,20000,0.014044312,-3.2495885,3.5663495,0.0945238,1.24505,0,5,1.8545004975,1.1723955140041653e-17,-8.412768662651674,8.03106234213139,0.9997302039846181,-0.2116577227188464,-0.3718359152194525,0.01848009031752029,0.004954339956785377,220,"tf.Tensor(1.3919874253133426, shape=(), dtype=float64)","tf.Tensor(1391.9744863974938, shape=(), dtype=float64)","tf.Tensor(-5.976054850949126e-08, shape=(), dtype=float64)",0.009104574417545383,-0.8371183788442418,-0.8915903765671331
-233.95381,20000,0.012603157,-3.3332815,3.431101,0.09912282,1.2126,0,5,1.90010124,1.8740564655672643e-17,-7.098720083388629,7.150955771453531,0.9997020889051057,-0.1927727506806024,-0.34783130464665085,0.012502676883368802,0.004819953642430447,240,"tf.Tensor(1.3608125919737484, shape=(), dtype=float64)","tf.Tensor(1359.1482307471313, shape=(), dtype=float64)","tf.Tensor(-5.78505736041862e-08, shape=(), dtype=float64)",0.008361983328269568,-0.7342948417810182,-0.8628190279306907
-215.6497,20000,0.00457265,-3.4833524,3.0746486,0.11034043,1.132,0,5,1.8864760000000003,-1.3145040611561854e-17,-7.858224807080796,8.71939376197463,0.999735203920802,-0.17965737443964905,-0.37078120013649096,0.020123700148396727,0.005033370585017095,260,"tf.Tensor(1.3456702742871676, shape=(), dtype=float64)","tf.Tensor(1324.8693186927596, shape=(), dtype=float64)","tf.Tensor(-5.639990043554454e-08, shape=(), dtype=float64)",0.008178476282206307,-0.6172839882120029,-0.7563466251662085
-197.78194,20000,0.004148663,-2.9998798,3.000831,0.11119183,1.09045,0,5,1.8506687975,-3.1974423109204507e-18,-7.1133024811769205,6.637024679729884,0.9996987357779595,-0.16726415442598128,-0.32267261687014004,0.01582399229118711,0.003813547970840715,280,"tf.Tensor(1.339098730422195, shape=(), dtype=float64)","tf.Tensor(1309.918757893898, shape=(), dtype=float64)","tf.Tensor(-5.4436966912754924e-08, shape=(), dtype=float64)",0.006713559342694264,-0.7485480675510285,-0.8115322425408336
-202.675,20000,0.0052454467,-2.7791889,2.8549168,0.10502878,1.08955,0,5,1.8938307975000004,-7.105427357601002e-19,-5.302565700308683,5.680299837375622,0.9997173567419999,-0.17252273646546637,-0.31382110923928247,0.020210149404564795,0.004096484349943035,300,"tf.Tensor(1.340026415505114, shape=(), dtype=float64)","tf.Tensor(1282.931737663499, shape=(), dtype=float64)","tf.Tensor(-5.2013262007321086e-08, shape=(), dtype=float64)",0.006571569159359692,-0.6014244706064595,-0.7049784837984214
-178.5383,20000,0.0048314994,-2.750463,2.6568208,0.10360524,1.03575,0,5,1.7988719374999997,-1.1191048088221578e-17,-8.460882493386212,10.264758399137053,0.9997688971151103,-0.15244894014782218,-0.3094334705256137,0.02550735171831606,0.003220821095012939,320,"tf.Tensor(1.3266847643769188, shape=(), dtype=float64)","tf.Tensor(1285.4230303387965, shape=(), dtype=float64)","tf.Tensor(-5.12770148835847e-08, shape=(), dtype=float64)",0.00519731122745529,-0.6079553732494885,-0.7568719403788153
-160.35631,20000,0.0101466365,-2.5758476,2.5731068,0.09680154,1.0427,0,5,1.78857671,-5.3290705182007515e-18,-7.61752993832467,6.284237447554486,0.9997421317293536,-0.13996172913841873,-0.2892530342444673,0.03206705093553149,0.0035402694378423435,340,"tf.Tensor(1.3348034758017115, shape=(), dtype=float64)","tf.Tensor(1275.7778753619696, shape=(), dtype=float64)","tf.Tensor(-5.0560984521514645e-08, shape=(), dtype=float64)",0.0054141616155510015,-0.5212419035515159,-0.5678237775692183
-156.62521,20000,0.012373936,-2.4387376,2.5604188,0.0929022,1.03805,0,5,1.7616021975,-1.5276668818842154e-17,-7.68203586737059,7.0729418552602885,0.9996903717187553,-0.1396883520346832,-0.31294336571455944,0.023636697956519633,0.003011801310124698,360,"tf.Tensor(1.2933908439976838, shape=(), dtype=float64)","tf.Tensor(1218.2441598008693, shape=(), dtype=float64)","tf.Tensor(-5.0042702030708966e-08, shape=(), dtype=float64)",0.00434192643306882,-0.4409151120011141,-0.5984546122788856
-135.00192,20000,0.011916704,-2.4142787,2.387003,0.09063538,0.99905,0,5,1.6911490974999994,-1.1013412404281552e-17,-6.062176762098293,7.110282928666991,0.9996823981680724,-0.12390375411097596,-0.34310769249616524,0.01959405232213694,0.0030524660083447288,380,"tf.Tensor(1.2755464376579453, shape=(), dtype=float64)","tf.Tensor(1190.4875105714555, shape=(), dtype=float64)","tf.Tensor(-5.00369641331947e-08, shape=(), dtype=float64)",0.004586293254640984,-0.4679805264123418,-0.4232123323340755
-111.3149,20000,0.008784113,-2.2686253,2.362703,0.0942613,0.95075,0,5,1.7352244374999999,-7.993605777301126e-18,-7.065958169207912,6.242558605309711,0.999719615887616,-0.10366334623731997,-0.28280416511476886,0.03039451803606788,0.002326987626682142,400,"tf.Tensor(1.1859077515188252, shape=(), dtype=float64)","tf.Tensor(1116.833617105616, shape=(), dtype=float64)","tf.Tensor(-5.003247405632843e-08, shape=(), dtype=float64)",0.0037164872774936696,-0.5374153539419813,-0.5999364565770158
-65.628876,20000,0.008920703,-2.6248558,2.283827,0.09765547,0.8959,0,5,1.66776319,1.723066134218243e-17,-6.28840404170892,5.733353270735938,0.9997190762353565,-0.06521782238266213,-0.24358876273193866,0.06207803893968617,0.0028356942744580025,420,"tf.Tensor(1.1465159002983676, shape=(), dtype=float64)","tf.Tensor(1087.1820457137505, shape=(), dtype=float64)","tf.Tensor(-4.9358611920203826e-08, shape=(), dtype=float64)",0.004249486305155308,-0.4330891786901714,-0.43823580072014123
-60.530895,20000,0.010950627,-2.2036445,2.2541995,0.095435046,0.902,0,5,1.6755959999999999,1.1368683772161604e-17,-6.179217977863832,7.8987415245342545,0.999765723320542,-0.061955150909947646,-0.27666436413988177,0.10997314354138116,0.0030256989673021098,440,"tf.Tensor(1.1205898656732698, shape=(), dtype=float64)","tf.Tensor(1065.1313571330834, shape=(), dtype=float64)","tf.Tensor(-4.6144597820275184e-08, shape=(), dtype=float64)",0.0041145160804639475,-0.35443276041161154,-0.40726607551787963
-34.92225,20000,0.01587088,-2.6214733,2.2287672,0.09669662,0.9094,0,5,1.6732916400000002,-4.263256414560601e-18,-6.3902316512089365,6.472683671254903,0.9997250624395511,-0.03872207850201436,-0.2269427318001767,0.10390318384028846,0.002812093207704407,460,"tf.Tensor(1.1261801329980166, shape=(), dtype=float64)","tf.Tensor(1047.0313873911111, shape=(), dtype=float64)","tf.Tensor(-4.333582374369357e-08, shape=(), dtype=float64)",0.004102769680479045,-0.36139389714561565,-0.3931870309770755
-7.245617,20000,0.016250066,-2.5591862,2.0897684,0.098542005,0.8932,0,5,1.6758937599999997,-7.194245199571014e-18,-6.003798363090251,6.600925152109881,0.9997509059031323,-0.013967359882288727,-0.17304053394044672,0.14146821948582072,0.0025011598592788106,480,"tf.Tensor(1.127824283806165, shape=(), dtype=float64)","tf.Tensor(1039.0323952985684, shape=(), dtype=float64)","tf.Tensor(-4.2972058717747133e-08, shape=(), dtype=float64)",0.0036011453839167352,-0.3751908583018433,-0.37114395032788505
44.79861,20000,0.015115184,-2.681784,2.1159656,0.1017626,0.8387,0,5,1.7089823099999997,-1.580957587066223e-17,-6.785750348388196,9.956094640402304,0.9997430138622713,0.03241045293668034,-0.12480174094543092,0.15178586145167453,0.002024792800551369,500,"tf.Tensor(1.069949796556311, shape=(), dtype=float64)","tf.Tensor(970.8115096876015, shape=(), dtype=float64)","tf.Tensor(-4.265100371296854e-08, shape=(), dtype=float64)",0.0031166484906863835,-0.38081174679351637,-0.4341891133924989
105.869125,20000,0.013277158,-2.3895884,2.1918583,0.09998424,0.7503,0,5,1.61234991,1.0658141036401502e-18,-6.382635344970467,5.3970148556246595,0.9997183395850833,0.08325328917564821,-0.11096547286390944,0.18566733658368542,0.0023149613870912995,520,"tf.Tensor(1.0195459373720042, shape=(), dtype=float64)","tf.Tensor(918.1830321133799, shape=(), dtype=float64)","tf.Tensor(-4.219232796786938e-08, shape=(), dtype=float64)",0.0034145997082305414,-0.327588756390671,-0.3013386611419331
129.9778,20000,0.014675971,-2.4522789,2.0600586,0.09929442,0.7362,0,5,1.5656095599999995,1.2434497875801754e-17,-6.508219528404735,6.036808086158904,0.9996953708867331,0.10364887777848306,-0.06839553586401255,0.2398647383300868,0.002229621329474713,540,"tf.Tensor(0.9304766420635137, shape=(), dtype=float64)","tf.Tensor(833.4183517247877, shape=(), dtype=float64)","tf.Tensor(-4.1820472252906057e-08, shape=(), dtype=float64)",0.0030947905484438832,-0.353311714580806,-0.3193174272197319
156.29913,20000,0.015808994,-2.5933468,2.0158615,0.10055086,0.7235,0,5,1.5170477499999997,1.2789769243681803e-17,-10.431008527110505,10.114088075164613,0.999621114284255,0.12655037566429958,-0.16049827657112492,0.2766705090286822,0.003466938232199567,560,"tf.Tensor(0.8870433617380554, shape=(), dtype=float64)","tf.Tensor(774.3618362698232, shape=(), dtype=float64)","tf.Tensor(-4.14500317036982e-08, shape=(), dtype=float64)",0.0046344369317938075,-0.31718828063996085,-0.2252049170174686
177.53937,20000,0.016459435,-2.2116501,1.9832886,0.09990162,0.7012,0,5,1.46791856,1.0036416142611414e-17,-12.897833225185394,10.488856790362046,0.9997192088517942,0.14400664609400787,-0.025133766787682067,0.2556718377089986,0.0022999895901787055,580,"tf.Tensor(0.774668611928427, shape=(), dtype=float64)","tf.Tensor(679.0052199419857, shape=(), dtype=float64)","tf.Tensor(-4.118678325741872e-08, shape=(), dtype=float64)",0.0033989013293529366,-0.4539774588552885,-0.3659574305742721
199.35619,20000,0.0169784,-2.2545924,2.0316038,0.0993432,0.69,0,5,1.4427,-7.105427357601002e-19,-7.400674824715903,15.973508428041374,0.9996447379903939,0.16660701466961858,-0.0200809404095124,0.32460939855207277,0.003088681739299197,600,"tf.Tensor(0.7539762176703361, shape=(), dtype=float64)","tf.Tensor(654.2450613676615, shape=(), dtype=float64)","tf.Tensor(-3.956884398396903e-08, shape=(), dtype=float64)",0.004570265638002593,-0.4372472379762786,-0.33133649397196585
209.8956,20000,0.017834429,-2.517816,2.1033819,0.09920135,0.69305,0,5,1.4007316975,-3.641531520770514e-18,-8.154996465439048,7.160694706192771,0.9996451738002037,0.17634321981451986,-0.02589125624210484,0.32888124030648097,0.0033002303757772695,620,"tf.Tensor(0.6881380823173897, shape=(), dtype=float64)","tf.Tensor(604.0875797166428, shape=(), dtype=float64)","tf.Tensor(-3.757739748368129e-08, shape=(), dtype=float64)",0.005353904970117056,-0.6095190913303885,-0.41550821002623595
237.20976,20000,0.01915166,-1.8545165,1.9651943,0.09936957,0.67515,0,5,1.3238224775,2.1316282072803004e-18,-7.979905926932841,5.96843970405413,0.9996044085070209,0.19894404544567565,-0.024271130322959085,0.34445140635146443,0.003672763933033004,640,"tf.Tensor(0.6731527979273253, shape=(), dtype=float64)","tf.Tensor(572.9902120045161, shape=(), dtype=float64)","tf.Tensor(-3.6049894283623934e-08, shape=(), dtype=float64)",0.006090145026850647,-0.6471664189068478,-0.5382701284093538
250.85657,20000,0.020319011,-2.4873888,1.9599681,0.09931365,0.66825,0,5,1.2764919374999997,1.8829382497642655e-17,-8.329308743759789,13.103223594126504,0.9996592861321245,0.2101855408310798,-0.010804278435338974,0.3496829561066986,0.004363370673180875,660,"tf.Tensor(0.5938466323866267, shape=(), dtype=float64)","tf.Tensor(496.5178631010075, shape=(), dtype=float64)","tf.Tensor(-3.465389995292152e-08, shape=(), dtype=float64)",0.007125275297344805,-0.6300381957660595,-0.5536700058332409
264.52942,20000,0.021041067,-2.01305,1.8549887,0.1000565,0.66815,0,5,1.2648255775000004,2.3980817331903383e-18,-6.410914986407436,6.128132170717988,0.9996277081346583,0.2218054776887998,-0.005614902075612918,0.36712396966326366,0.004433683529680487,680,"tf.Tensor(0.5756603870266928, shape=(), dtype=float64)","tf.Tensor(479.22226237818825, shape=(), dtype=float64)","tf.Tensor(-3.421286160405427e-08, shape=(), dtype=float64)",0.008076321679459163,-0.8195072868450062,-0.6245110117794943
291.18756,20000,0.022864453,-2.467627,2.0248368,0.103163645,0.66935,0,5,1.2326205775,2.9576341376014173e-17,-8.558944713425792,6.551698214528203,0.9997237113165602,0.24268819508974115,-0.027810979966179063,0.38375363831578785,0.005803569991004578,700,"tf.Tensor(0.4791133563197861, shape=(), dtype=float64)","tf.Tensor(403.26157826712733, shape=(), dtype=float64)","tf.Tensor(-3.395395373237406e-08, shape=(), dtype=float64)",0.010215403713151038,-0.7483771696249184,-0.6441177834703264
333.16074,20000,0.024803419,-2.4652078,1.9722717,0.10539743,0.65375,0,5,1.1439609375,-1.2612133559741779e-17,-6.838660456021007,7.590322719009523,0.999694904905949,0.27543315698976073,-0.01697508570850148,0.4045649581082874,0.006279316932909169,720,"tf.Tensor(0.45450823615734237, shape=(), dtype=float64)","tf.Tensor(361.508460139961, shape=(), dtype=float64)","tf.Tensor(-3.324642703133003e-08, shape=(), dtype=float64)",0.011219374016103458,-0.7539558423620731,-0.6997227079168407
341.9829,20000,0.02384652,-2.5094714,1.9428504,0.10355405,0.62675,0,5,1.0552344375,-1.3233858453531866e-17,-8.672308158818625,5.9089645111612255,0.9996673928963473,0.2840534744384291,-0.009750050492584705,0.42954251162064705,0.007805506880916104,740,"tf.Tensor(0.4253155526271941, shape=(), dtype=float64)","tf.Tensor(332.2068214425645, shape=(), dtype=float64)","tf.Tensor(-3.168909417873953e-08, shape=(), dtype=float64)",0.013858260903006162,-0.7731319451662386,-0.6055719056174209
341.71533,20000,0.023983138,-2.3151731,2.0809195,0.10181859,0.636,0,5,1.087404,-1.2967404927621829e-17,-6.780891461840358,7.370496052680799,0.999686887574148,0.283980698018514,-0.009890085086226463,0.42844658984261935,0.007277233643633362,760,"tf.Tensor(0.38534321680662226, shape=(), dtype=float64)","tf.Tensor(288.34705516447997, shape=(), dtype=float64)","tf.Tensor(-2.9600849453165287e-08, shape=(), dtype=float64)",0.013839088177117466,-0.9011563503852094,-0.8335976722846714
362.9681,20000,0.024218485,-2.2194493,1.9499202,0.10137093,0.6271,0,5,1.03564559,8.526512829121201e-18,-6.144064195347156,8.188865326765226,0.9996616646394494,0.29763304449209727,-0.019745603541465,0.4354557165264242,0.008399545863981962,780,"tf.Tensor(0.34620064727324984, shape=(), dtype=float64)","tf.Tensor(258.16236228136705, shape=(), dtype=float64)","tf.Tensor(-2.742006102854433e-08, shape=(), dtype=float64)",0.015393721352441506,-0.8240807441729583,-0.7873025755582346
379.34927,20000,0.023984957,-2.0070705,1.7936084,0.10063475,0.5858,0,5,0.9205383600000001,-1.7141843500212418e-17,-9.21497343764424,7.277279822025275,0.9995974211223471,0.3097331407799259,-0.003757320810109377,0.4411528056590585,0.00846578697713972,800,"tf.Tensor(0.30867334842572813, shape=(), dtype=float64)","tf.Tensor(215.2996248197274, shape=(), dtype=float64)","tf.Tensor(-2.5314288380673895e-08, shape=(), dtype=float64)",0.015679206057772677,-0.8442661681729702,-0.8161026025061717
397.84622,20000,0.023689697,-2.0292978,1.7861094,0.10018478,0.56595,0,5,0.8545505975,-1.2434497875801754e-17,-7.476722008258839,8.458881707072937,0.9995773547817426,0.32773921216806057,-0.006177953406467696,0.45067848016439277,0.009284887812558706,820,"tf.Tensor(0.26116485044781806, shape=(), dtype=float64)","tf.Tensor(173.2741043669861, shape=(), dtype=float64)","tf.Tensor(-2.324636478176537e-08, shape=(), dtype=float64)",0.01736589292052494,-0.8599588746983358,-0.7683744577094522
406.72754,20000,0.024126066,-1.9429325,1.7978851,0.0999076,0.56385,0,5,0.8420231774999999,8.526512829121201e-18,-7.731417153493843,7.508548122816803,0.9995971725209108,0.33468515268508425,-0.006521310840034857,0.46035544365340136,0.010050597840839155,840,"tf.Tensor(0.21405066630016822, shape=(), dtype=float64)","tf.Tensor(135.46277650613837, shape=(), dtype=float64)","tf.Tensor(-2.188149495391492e-08, shape=(), dtype=float64)",0.018860458045120855,-0.8756322594215447,-0.7985887145390014
435.93115,20000,0.024694072,-2.2288983,1.7767812,0.098329045,0.52835,0,5,0.7275962774999999,8.171241461241152e-18,-10.158117966451465,9.315836068875397,0.9995667145477629,0.3567573009796716,-0.005678923800587654,0.4993990452419697,0.011189254162198087,860,"tf.Tensor(0.18534779108376062, shape=(), dtype=float64)","tf.Tensor(109.42564852640261, shape=(), dtype=float64)","tf.Tensor(-2.0530570804501774e-08, shape=(), dtype=float64)",0.02152470689859711,-0.9044468001569548,-0.7802914196239743
450.09393,20000,0.025247917,-2.3830988,1.9568251,0.09862718,0.5234,0,5,0.70485244,1.6520118606422328e-17,-10.425781135442707,5.860376838914412,0.9996264572263961,0.36570033578862565,-0.013616842164509445,0.5094021427514901,0.011853666134651239,880,"tf.Tensor(0.1527734125889139, shape=(), dtype=float64)","tf.Tensor(81.02534520088734, shape=(), dtype=float64)","tf.Tensor(-1.9081356824587542e-08, shape=(), dtype=float64)",0.022209633084213854,-0.8733558280969174,-0.8560358115484883
462.7021,20000,0.024878789,-1.7949039,1.853411,0.09858717,0.50525,0,5,0.6409724375,-1.8118839761882556e-17,-12.43078296322806,12.621712751725505,0.9995712205660097,0.3778499713166302,-0.0002687541372142733,0.5169727698177099,0.012342586208217248,900,"tf.Tensor(0.12646070019798133, shape=(), dtype=float64)","tf.Tensor(72.36544214557092, shape=(), dtype=float64)","tf.Tensor(-1.8159800491799748e-08, shape=(), dtype=float64)",0.02377734797621685,-0.9241648825077882,-0.8410993619288962
488.2289,20000,0.024897506,-2.3907669,1.7188687,0.09912606,0.48695,0,5,0.5753296975,1.3145040611561854e-17,-9.556680859793621,7.038386673577259,0.9995141408445539,0.39894042177336986,-0.0009607359321671538,0.5209831442772732,0.014005763566349083,920,"tf.Tensor(0.1257270143203359, shape=(), dtype=float64)","tf.Tensor(61.513482483378084, shape=(), dtype=float64)","tf.Tensor(-1.748642638064402e-08, shape=(), dtype=float64)",0.02701521373395774,-0.9179864395022852,-0.8154045254151883
512.23254,20000,0.025877528,-1.7556094,2.1718736,0.09996006,0.4748,0,5,0.5148649599999999,4.973799150320701e-18,-8.192859627842582,6.677218180080878,0.9995740751038497,0.41359387065550035,-0.007502862165394348,0.5592041627022153,0.015173812184228821,940,"tf.Tensor(0.09748926653697854, shape=(), dtype=float64)","tf.Tensor(64.74006288085727, shape=(), dtype=float64)","tf.Tensor(-1.6874266584278028e-08, shape=(), dtype=float64)",0.029871095054921745,-0.9641324500302879,-0.8453542659390922
531.6026,20000,0.026682325,-2.3796744,1.8052373,0.10034374,0.45975,0,5,0.4559799375,-3.552713678800501e-19,-13.239692333378732,12.522438991194644,0.9994751602648408,0.43031657809824053,-0.004384921827643615,0.5642642956302235,0.01664056238657422,960,"tf.Tensor(0.08128581087018907, shape=(), dtype=float64)","tf.Tensor(45.2126875691029, shape=(), dtype=float64)","tf.Tensor(-1.638933281560791e-08, shape=(), dtype=float64)",0.0328029650261575,-0.9678360249097138,-0.8782498316591536
557.37366,20000,0.026995752,-1.6509949,1.8539907,0.10024538,0.44775,0,5,0.40096993749999993,-4.7961634663806765e-18,-7.21604066173592,7.461079543283851,0.9994509008543772,0.45047944067782253,-0.0008751819899982371,0.6027123113473959,0.01771975354689045,980,"tf.Tensor(0.06422546533152504, shape=(), dtype=float64)","tf.Tensor(41.02157892045385, shape=(), dtype=float64)","tf.Tensor(-1.5443304142668634e-08, shape=(), dtype=float64)",0.034062777521787935,-0.9188381103963223,-0.9089039669941377
574.433,20000,0.02746451,-2.2392743,1.9104191,0.10035945,0.43425,0,5,0.34587693750000004,-2.2160051571518125e-17,-9.124310422220715,10.847391155342903,0.9996000550962554,0.46599934579966523,-0.007919415831565857,0.6060881216102991,0.02006288840992095,1000,"tf.Tensor(0.044274012527312064, shape=(), dtype=float64)","tf.Tensor(32.880376302451644, shape=(), dtype=float64)","tf.Tensor(-1.4907964157732618e-08, shape=(), dtype=float64)",0.03869665291205185,-0.9259948315744242,-0.8139464774833702
590.30945,20000,0.027569795,-1.7489933,1.8640792,0.10046602,0.4246,0,2,0.29811484,-6.128431095930864e-18,-7.428430825726719,8.978242666344633,0.9994393171721629,0.4793020075810776,0.0008354074088856578,0.6266758035103858,0.02104171000179974,1020,"tf.Tensor(0.03573313049156454, shape=(), dtype=float64)","tf.Tensor(35.73313051810446, shape=(), dtype=float64)","tf.Tensor(-1.4609307563855702e-08, shape=(), dtype=float64)",0.040890198734993236,-0.941667813059333,-0.8830969214880791
600.9132,20000,0.028297136,-1.6690283,1.9071001,0.10050898,0.4269,0,2,0.29785638999999997,3.907985046680551e-18,-10.972488388854567,6.5934889605855656,0.9994533977961934,0.48501796525995416,0.00017977964307647198,0.6332842016461696,0.021796302672160754,1040,"tf.Tensor(0.027222043214279363, shape=(), dtype=float64)","tf.Tensor(27.222043207077007, shape=(), dtype=float64)","tf.Tensor(-1.4334329919600358e-08, shape=(), dtype=float64)",0.04209856501919693,-0.93111457874956,-0.9122095871873004
611.7311,20000,0.029141974,-1.5896372,1.914995,0.09950557,0.4293,0,2,0.30100151,-6.3948846218409015e-18,-7.57713158694934,7.632516047168152,0.9994434433610022,0.49322968306767834,-0.001615545820677653,0.641791243000756,0.022947664920426124,1060,"tf.Tensor(0.02773522283453102, shape=(), dtype=float64)","tf.Tensor(27.735222856591825, shape=(), dtype=float64)","tf.Tensor(-1.4251800566293254e-08, shape=(), dtype=float64)",0.044456408834109354,-0.9367493749878599,-0.8866292878683195
620.9691,20000,0.029491868,-1.748953,2.021964,0.098975696,0.42675,0,2,0.29463443750000007,1.687538997430238e-18,-8.245603104156068,9.234031878028974,0.9993624085216788,0.5009895232922174,0.00018763288971967995,0.6478405042186636,0.022983812225375575,1080,"tf.Tensor(0.027227295975852828, shape=(), dtype=float64)","tf.Tensor(27.227295946481828, shape=(), dtype=float64)","tf.Tensor(-1.428769822146222e-08, shape=(), dtype=float64)",0.045673557598801574,-0.9861434733067971,-0.9341053946566384
